,sent_ind,cve_sent_ind,token,pos,tag,dep,label,pred_y
3667,CVE-2017-16370,4,attack,NOUN,NN,nsubj,O,O
3668,CVE-2017-16370,4,can,VERB,MD,aux,O,O
3669,CVE-2017-16370,4,lead,VERB,VB,ROOT,O,O
3670,CVE-2017-16370,4,to,ADP,IN,prep,O,O
3671,CVE-2017-16370,4,sensitive,ADJ,JJ,amod,O,O
3672,CVE-2017-16370,4,data,NOUN,NN,compound,O,O
3673,CVE-2017-16370,4,exposure,NOUN,NN,pobj,O,O
3674,CVE-2017-16370,4,.,PUNCT,.,punct,O,O
3675,CVE-2017-17541,0,A,DET,DT,det,O,O
3676,CVE-2017-17541,0,Cross,PROPN,NNP,subtok,O,O
3677,CVE-2017-17541,0,-,PUNCT,HYPH,subtok,O,O
3678,CVE-2017-17541,0,site,NOUN,NN,compound,O,O
3679,CVE-2017-17541,0,Scripting,NOUN,NN,nmod,O,O
3680,CVE-2017-17541,0,(,PUNCT,-LRB-,punct,O,O
3681,CVE-2017-17541,0,XSS,PROPN,NNP,nmod,O,O
3682,CVE-2017-17541,0,),PUNCT,-RRB-,punct,O,O
3683,CVE-2017-17541,0,vulnerability,NOUN,NN,nsubj,O,O
3684,CVE-2017-17541,0,in,ADP,IN,prep,O,O
3685,CVE-2017-17541,0,Fortinet,PROPN,NNP,compound,O,O
3686,CVE-2017-17541,0,FortiManager,PROPN,NNP,pobj,pn,pn
3687,CVE-2017-17541,0,6.0.0,PROPN,NNP,nummod,version,version
3688,CVE-2017-17541,0,",",PUNCT,",",punct,sp,sp
3689,CVE-2017-17541,0,5.6.4,NUM,CD,conj,vre,vre
3690,CVE-2017-17541,0,and,CCONJ,CC,cc,=,=
3691,CVE-2017-17541,0,below,ADP,IN,conj,<,<
3692,CVE-2017-17541,0,versions,NOUN,NNS,pobj,O,O
3693,CVE-2017-17541,0,",",PUNCT,",",punct,sp,sp
3694,CVE-2017-17541,0,FortiAnalyzer,PROPN,NNP,npadvmod,pn,pn
3695,CVE-2017-17541,0,6.0.0,PROPN,NNP,nummod,version,version
3696,CVE-2017-17541,0,",",PUNCT,",",punct,sp,sp
3697,CVE-2017-17541,0,5.6.4,NUM,CD,nummod,vre,vre
3698,CVE-2017-17541,0,and,CCONJ,CC,cc,=,=
3699,CVE-2017-17541,0,below,ADP,IN,conj,<,<
3700,CVE-2017-17541,0,versions,NOUN,NNS,pobj,O,O
3701,CVE-2017-17541,0,allows,NOUN,NNS,ROOT,verb,O
3702,CVE-2017-17541,0,inject,VERB,VBP,ccomp,O,O
3703,CVE-2017-17541,0,Javascript,ADJ,JJ,compound,O,O
3704,CVE-2017-17541,0,code,NOUN,NN,dobj,O,O
3705,CVE-2017-17541,0,and,CCONJ,CC,cc,O,O
3706,CVE-2017-17541,0,HTML,NOUN,NN,compound,O,O
3707,CVE-2017-17541,0,tags,NOUN,NNS,conj,O,O
3708,CVE-2017-17541,0,through,ADP,IN,prep,O,O
3709,CVE-2017-17541,0,the,DET,DT,det,O,O
3710,CVE-2017-17541,0,CN,PROPN,NNP,compound,O,O
3711,CVE-2017-17541,0,value,NOUN,NN,pobj,O,O
3712,CVE-2017-17541,0,of,ADP,IN,prep,O,O
3713,CVE-2017-17541,0,CA,PROPN,NNP,nmod,O,O
3714,CVE-2017-17541,0,and,CCONJ,CC,cc,O,O
3715,CVE-2017-17541,0,CRL,PROPN,NNP,conj,O,O
3716,CVE-2017-17541,0,certificates,NOUN,NNS,pobj,O,O
3717,CVE-2017-17541,0,via,ADP,IN,prep,O,O
3718,CVE-2017-17541,0,the,DET,DT,det,O,O
3719,CVE-2017-17541,0,import,NOUN,NN,compound,O,O
3720,CVE-2017-17541,0,CA,PROPN,NNP,appos,O,O
3721,CVE-2017-17541,0,and,CCONJ,CC,cc,O,O
3722,CVE-2017-17541,0,CRL,PROPN,NNP,conj,O,O
3723,CVE-2017-17541,0,certificates,NOUN,NNS,compound,O,O
3724,CVE-2017-17541,0,feature,NOUN,NN,pobj,O,O
3725,CVE-2017-17541,0,.,PUNCT,.,punct,O,O
3726,CVE-2017-2276,0,Buffer,NOUN,NN,compound,O,O
3727,CVE-2017-2276,0,overflow,NOUN,NN,ROOT,O,O
3728,CVE-2017-2276,0,in,ADP,IN,prep,O,O
3729,CVE-2017-2276,0,WG,PROPN,NNP,compound,pn,pn
3730,CVE-2017-2276,0,-,PUNCT,HYPH,punct,pn,pn
3731,CVE-2017-2276,0,C10,PROPN,NNP,compound,pn,pn
3732,CVE-2017-2276,0,v3.0.79,PROPN,NNP,pobj,vre,vre
3733,CVE-2017-2276,0,and,CCONJ,CC,cc,=,=
3734,CVE-2017-2276,0,earlier,ADV,RBR,advmod,<,<
3735,CVE-2017-2276,0,allows,VERB,VBZ,conj,verb,verb
3736,CVE-2017-2276,0,an,DET,DT,det,O,O
3737,CVE-2017-2276,0,attacker,NOUN,NN,nsubj,O,O
3738,CVE-2017-2276,0,to,PART,TO,aux,O,O
3739,CVE-2017-2276,0,execute,VERB,VB,ccomp,O,O
3740,CVE-2017-2276,0,arbitrary,ADJ,JJ,amod,O,O
3741,CVE-2017-2276,0,commands,NOUN,NNS,dobj,O,O
3742,CVE-2017-2276,0,via,ADP,IN,prep,O,O
3743,CVE-2017-2276,0,unspecified,ADJ,JJ,amod,O,O
3744,CVE-2017-2276,0,vectors,NOUN,NNS,pobj,O,O
3745,CVE-2017-2276,0,.,PUNCT,.,punct,O,O
3746,CVE-2017-2305,0,On,ADP,IN,prep,O,O
3747,CVE-2017-2305,0,Juniper,PROPN,NNP,compound,O,O
3748,CVE-2017-2305,0,Networks,PROPN,NNP,compound,O,O
3749,CVE-2017-2305,0,Junos,PROPN,NNP,compound,pn,pn
3750,CVE-2017-2305,0,Space,PROPN,NNP,compound,pn,pn
3751,CVE-2017-2305,0,versions,NOUN,NNS,pobj,O,O
3752,CVE-2017-2305,0,prior,ADV,RB,advmod,<,<
3753,CVE-2017-2305,0,to,ADP,IN,prep,<,<
3754,CVE-2017-2305,0,16.1R1,NUM,CD,pobj,vre,vre
3755,CVE-2017-2305,0,",",PUNCT,",",punct,O,O
3756,CVE-2017-2305,0,due,ADP,IN,prep,O,O
3757,CVE-2017-2305,0,to,ADP,IN,pcomp,O,O
3758,CVE-2017-2305,0,an,DET,DT,det,O,O
3759,CVE-2017-2305,0,insufficient,ADJ,JJ,amod,O,O
3760,CVE-2017-2305,0,authorization,NOUN,NN,compound,O,O
3761,CVE-2017-2305,0,check,NOUN,NN,pobj,O,O
3762,CVE-2017-2305,0,",",PUNCT,",",punct,O,O
3763,CVE-2017-2305,0,readonly,NOUN,NN,nsubj,O,O
3764,CVE-2017-2305,0,users,NOUN,NNS,dobj,O,O
3765,CVE-2017-2305,0,on,ADP,IN,prep,O,O
3766,CVE-2017-2305,0,the,DET,DT,det,O,O
3767,CVE-2017-2305,0,Junos,PROPN,NNP,nmod,pn,pn
3768,CVE-2017-2305,0,Space,PROPN,NNP,nmod,pn,pn
3769,CVE-2017-2305,0,administrative,ADJ,JJ,amod,O,O
3770,CVE-2017-2305,0,web,NOUN,NN,compound,O,O
3771,CVE-2017-2305,0,interface,NOUN,NN,pobj,O,O
3772,CVE-2017-2305,0,can,VERB,MD,aux,verb,verb
3773,CVE-2017-2305,0,create,VERB,VB,ROOT,verb,verb
3774,CVE-2017-2305,0,privileged,ADJ,JJ,amod,O,O
3775,CVE-2017-2305,0,users,NOUN,NNS,dobj,O,O
3776,CVE-2017-2305,0,",",PUNCT,",",punct,O,O
3777,CVE-2017-2305,0,allowing,VERB,VBG,advcl,O,O
3778,CVE-2017-2305,0,privilege,NOUN,NN,compound,O,O
3779,CVE-2017-2305,0,escalation,NOUN,NN,dobj,O,O
3780,CVE-2017-2305,0,.,PUNCT,.,punct,O,O
3781,CVE-2017-2327,0,A,DET,DT,det,O,O
3782,CVE-2017-2327,0,denial,NOUN,NN,nsubj,O,O
3783,CVE-2017-2327,0,of,ADP,IN,prep,O,O
3784,CVE-2017-2327,0,service,NOUN,NN,compound,O,O
3785,CVE-2017-2327,0,vulnerability,NOUN,NN,pobj,O,O
3786,CVE-2017-2327,0,in,ADP,IN,prep,O,O
3787,CVE-2017-2327,0,Juniper,PROPN,NNP,compound,O,O
3788,CVE-2017-2327,0,Networks,PROPN,NNP,compound,O,O
3789,CVE-2017-2327,0,NorthStar,PROPN,NNP,compound,pn,pn
3790,CVE-2017-2327,0,Controller,PROPN,NNP,compound,pn,pn
3791,CVE-2017-2327,0,Application,PROPN,NNP,pobj,O,O
3792,CVE-2017-2327,0,prior,ADV,RB,advmod,<,<
3793,CVE-2017-2327,0,to,ADP,IN,aux,<,<
3794,CVE-2017-2327,0,version,NOUN,NN,acl,O,O
3795,CVE-2017-2327,0,2.1.0,NUM,CD,nummod,vre,vre
3796,CVE-2017-2327,0,Service,PROPN,NNP,compound,update,update
3797,CVE-2017-2327,0,Pack,PROPN,NNP,dobj,update,update
3798,CVE-2017-2327,0,1,NUM,CD,nummod,update,update
3799,CVE-2017-2327,0,may,VERB,MD,aux,verb,verb
3800,CVE-2017-2327,0,allow,VERB,VB,ROOT,O,verb
3801,CVE-2017-2327,0,an,DET,DT,det,O,O
3802,CVE-2017-2327,0,authenticated,ADJ,JJ,amod,O,O
3803,CVE-2017-2327,0,malicious,ADJ,JJ,amod,O,O
3804,CVE-2017-2327,0,user,NOUN,NN,nsubj,O,O
3805,CVE-2017-2327,0,to,PART,TO,aux,O,O
3806,CVE-2017-2327,0,consume,VERB,VB,ccomp,O,O
3807,CVE-2017-2327,0,large,ADJ,JJ,amod,O,O
3808,CVE-2017-2327,0,amounts,NOUN,NNS,dobj,O,O
3809,CVE-2017-2327,0,of,ADP,IN,prep,O,O
3810,CVE-2017-2327,0,system,NOUN,NN,compound,O,O
3811,CVE-2017-2327,0,resources,NOUN,NNS,pobj,O,O
3812,CVE-2017-2327,0,leading,VERB,VBG,acl,O,O
3813,CVE-2017-2327,0,to,ADP,IN,prep,O,O
3814,CVE-2017-2327,0,a,DET,DT,det,O,O
3815,CVE-2017-2327,0,cascading,VERB,VBG,amod,O,O
3816,CVE-2017-2327,0,denial,NOUN,NN,pobj,O,O
3817,CVE-2017-2327,0,of,ADP,IN,prep,O,O
3818,CVE-2017-2327,0,services,NOUN,NNS,pobj,O,O
3819,CVE-2017-2327,0,.,PUNCT,.,punct,O,O
3820,CVE-2017-2736,0,VCM5010,PROPN,NNP,ROOT,pn,pn
3821,CVE-2017-2736,0,with,ADP,IN,prep,O,O
3822,CVE-2017-2736,0,software,NOUN,NN,compound,O,O
3823,CVE-2017-2736,0,versions,NOUN,NNS,pobj,O,O
3824,CVE-2017-2736,0,earlier,ADV,RBR,advmod,<,<
3825,CVE-2017-2736,0,before,ADP,IN,mark,<,<
3826,CVE-2017-2736,0,V100R002C50SPC100,PROPN,NNP,nsubj,vre,vre
3827,CVE-2017-2736,0,has,VERB,VBZ,advcl,verb,verb
3828,CVE-2017-2736,0,a,DET,DT,det,O,O
3829,CVE-2017-2736,0,command,NOUN,NN,compound,O,O
3830,CVE-2017-2736,0,injection,NOUN,NN,compound,O,O
3831,CVE-2017-2736,0,vulnerability,NOUN,NN,dobj,O,O
3832,CVE-2017-2736,0,.,PUNCT,.,punct,O,O
3833,CVE-2017-2736,1,This,DET,DT,nsubj,O,O
3834,CVE-2017-2736,1,is,VERB,VBZ,ROOT,O,O
3835,CVE-2017-2736,1,due,ADJ,JJ,acomp,O,O
3836,CVE-2017-2736,1,to,ADP,IN,pcomp,O,O
3837,CVE-2017-2736,1,insufficient,ADJ,JJ,amod,O,O
3838,CVE-2017-2736,1,validation,NOUN,NN,pobj,O,O
3839,CVE-2017-2736,1,of,ADP,IN,prep,O,O
3840,CVE-2017-2736,1,user,NOUN,NN,poss,O,O
3841,CVE-2017-2736,1,'s,PART,POS,case,O,O
3842,CVE-2017-2736,1,input,NOUN,NN,pobj,O,O
3843,CVE-2017-2736,1,.,PUNCT,.,punct,O,O
3844,CVE-2017-2736,2,An,DET,DT,det,O,O
3845,CVE-2017-2736,2,authenticated,ADJ,JJ,amod,O,O
3846,CVE-2017-2736,2,attacker,NOUN,NN,nsubj,O,O
3847,CVE-2017-2736,2,could,VERB,MD,aux,O,O
3848,CVE-2017-2736,2,launch,VERB,VB,ROOT,O,O
3849,CVE-2017-2736,2,a,DET,DT,det,O,O
3850,CVE-2017-2736,2,command,NOUN,NN,compound,O,O
3851,CVE-2017-2736,2,injection,NOUN,NN,compound,O,O
3852,CVE-2017-2736,2,attack,NOUN,NN,dobj,O,O
3853,CVE-2017-2736,2,.,PUNCT,.,punct,O,O
3854,CVE-2017-3198,0,GIGABYTE,PROPN,NNP,compound,O,O
3855,CVE-2017-3198,0,BRIX,PROPN,NNP,compound,O,O
3856,CVE-2017-3198,0,UEFI,PROPN,NNP,compound,O,O
3857,CVE-2017-3198,0,firmware,NOUN,NN,nsubj,O,O
3858,CVE-2017-3198,0,does,VERB,VBZ,aux,O,O
3859,CVE-2017-3198,0,not,ADV,RB,neg,O,O
3860,CVE-2017-3198,0,cryptographically,ADV,RB,advmod,O,O
3861,CVE-2017-3198,0,validate,VERB,VB,ROOT,O,O
3862,CVE-2017-3198,0,images,NOUN,NNS,dobj,O,O
3863,CVE-2017-3198,0,prior,ADV,RB,advmod,O,O
3864,CVE-2017-3198,0,to,ADP,IN,prep,O,O
3865,CVE-2017-3198,0,updating,VERB,VBG,pcomp,O,O
3866,CVE-2017-3198,0,the,DET,DT,det,O,O
3867,CVE-2017-3198,0,system,NOUN,NN,compound,O,O
3868,CVE-2017-3198,0,firmware,NOUN,NN,dobj,O,O
3869,CVE-2017-3198,0,.,PUNCT,.,punct,O,O
3870,CVE-2017-3198,1,Additionally,ADV,RB,advmod,O,O
3871,CVE-2017-3198,1,",",PUNCT,",",punct,O,O
3872,CVE-2017-3198,1,the,DET,DT,det,O,O
3873,CVE-2017-3198,1,firmware,NOUN,NN,amod,O,O
3874,CVE-2017-3198,1,updates,NOUN,NNS,nsubjpass,O,O
3875,CVE-2017-3198,1,are,VERB,VBP,auxpass,O,O
3876,CVE-2017-3198,1,served,VERB,VBN,ROOT,O,O
3877,CVE-2017-3198,1,over,ADP,IN,prep,O,O
3878,CVE-2017-3198,1,HTTP,PROPN,NNP,pobj,O,O
3879,CVE-2017-3198,1,.,PUNCT,.,punct,O,O
3880,CVE-2017-3198,2,An,DET,DT,det,O,O
3881,CVE-2017-3198,2,attacker,NOUN,NN,nsubj,O,O
3882,CVE-2017-3198,2,can,VERB,MD,aux,O,O
3883,CVE-2017-3198,2,make,VERB,VB,ROOT,O,O
3884,CVE-2017-3198,2,arbitrary,ADJ,JJ,amod,O,O
3885,CVE-2017-3198,2,modifications,NOUN,NNS,dobj,O,O
3886,CVE-2017-3198,2,to,PART,TO,prep,O,O
3887,CVE-2017-3198,2,firmware,VERB,VB,amod,O,O
3888,CVE-2017-3198,2,images,NOUN,NNS,pobj,O,O
3889,CVE-2017-3198,2,without,ADP,IN,prep,O,O
3890,CVE-2017-3198,2,being,VERB,VBG,auxpass,O,O
3891,CVE-2017-3198,2,detected,VERB,VBN,pcomp,O,O
3892,CVE-2017-3198,2,.,PUNCT,.,punct,O,O
3893,CVE-2017-3768,0,An,DET,DT,det,O,O
3894,CVE-2017-3768,0,unprivileged,ADJ,JJ,amod,O,O
3895,CVE-2017-3768,0,attacker,NOUN,NN,nsubj,O,O
3896,CVE-2017-3768,0,with,ADP,IN,prep,O,O
3897,CVE-2017-3768,0,connectivity,NOUN,NN,pobj,O,O
3898,CVE-2017-3768,0,to,ADP,IN,prep,O,O
3899,CVE-2017-3768,0,the,DET,DT,det,O,O
3900,CVE-2017-3768,0,IMM2,PROPN,NNP,pobj,O,O
3901,CVE-2017-3768,0,could,VERB,MD,aux,verb,verb
3902,CVE-2017-3768,0,cause,VERB,VB,ROOT,verb,verb
3903,CVE-2017-3768,0,a,DET,DT,det,O,O
3904,CVE-2017-3768,0,denial,NOUN,NN,dobj,O,O
3905,CVE-2017-3768,0,of,ADP,IN,prep,O,O
3906,CVE-2017-3768,0,service,NOUN,NN,compound,O,O
3907,CVE-2017-3768,0,attack,NOUN,NN,pobj,O,O
3908,CVE-2017-3768,0,on,ADP,IN,prep,O,O
3909,CVE-2017-3768,0,the,DET,DT,det,O,O
3910,CVE-2017-3768,0,IMM2,PROPN,NNP,pobj,O,O
3911,CVE-2017-3768,1,(,PUNCT,-LRB-,punct,O,O
3912,CVE-2017-3768,1,Versions,NOUN,NNS,ROOT,O,O
3913,CVE-2017-3768,1,earlier,ADV,RBR,advmod,<,<
3914,CVE-2017-3768,1,than,ADP,IN,prep,O,O
3915,CVE-2017-3768,1,4.4,NUM,CD,pobj,vre,vre
3916,CVE-2017-3768,1,for,ADP,IN,prep,O,O
3917,CVE-2017-3768,1,Lenovo,PROPN,NNP,compound,pn,pn
3918,CVE-2017-3768,1,System,PROPN,NNP,pobj,pn,pn
3919,CVE-2017-3768,1,x,SYM,SYM,punct,pn,pn
3920,CVE-2017-3768,1,and,CCONJ,CC,cc,sp,sp
3921,CVE-2017-3768,1,earlier,ADJ,JJR,conj,<,<
3922,CVE-2017-3768,1,than,ADP,IN,prep,O,O
3923,CVE-2017-3768,1,6.4,NUM,CD,pobj,vre,vre
3924,CVE-2017-3768,1,for,ADP,IN,prep,O,O
3925,CVE-2017-3768,1,IBM,PROPN,NNP,compound,pn,pn
3926,CVE-2017-3768,1,System,PROPN,NNP,pobj,pn,pn
3927,CVE-2017-3768,1,x,PUNCT,HYPH,punct,pn,pn
3928,CVE-2017-3768,1,),PUNCT,-RRB-,punct,O,O
3929,CVE-2017-3768,1,.,PUNCT,.,punct,O,O
3930,CVE-2017-3768,2,Flooding,VERB,VBG,csubj,verb,O
3931,CVE-2017-3768,2,the,DET,DT,det,O,O
3932,CVE-2017-3768,2,IMM2,PROPN,NNP,dobj,O,O
3933,CVE-2017-3768,2,with,ADP,IN,prep,O,O
3934,CVE-2017-3768,2,a,DET,DT,det,O,O
3935,CVE-2017-3768,2,high,ADJ,JJ,amod,O,O
3936,CVE-2017-3768,2,volume,NOUN,NN,pobj,O,O
3937,CVE-2017-3768,2,of,ADP,IN,prep,O,O
3938,CVE-2017-3768,2,authentication,NOUN,NN,compound,O,O
3939,CVE-2017-3768,2,failures,NOUN,NNS,pobj,O,O
3940,CVE-2017-3768,2,via,ADP,IN,prep,O,O
3941,CVE-2017-3768,2,the,DET,DT,det,O,O
3942,CVE-2017-3768,2,Common,PROPN,NNP,compound,O,O
3943,CVE-2017-3768,2,Information,PROPN,NNP,compound,O,O
3944,CVE-2017-3768,2,Model,NOUN,NN,pobj,O,O
3945,CVE-2017-3768,2,(,PUNCT,-LRB-,punct,O,O
3946,CVE-2017-3768,2,CIM,PROPN,NNP,appos,O,O
3947,CVE-2017-3768,2,),PUNCT,-RRB-,punct,O,O
3948,CVE-2017-3768,2,used,VERB,VBN,acl,O,O
3949,CVE-2017-3768,2,by,ADP,IN,agent,O,O
3950,CVE-2017-3768,2,LXCA,PROPN,NNP,pobj,O,O
3951,CVE-2017-3768,2,and,CCONJ,CC,cc,O,O
3952,CVE-2017-3768,2,OneCLI,PROPN,NNP,conj,O,O
3953,CVE-2017-3768,2,and,CCONJ,CC,cc,O,O
3954,CVE-2017-3768,2,other,ADJ,JJ,amod,O,O
3955,CVE-2017-3768,2,tools,NOUN,NNS,conj,O,O
3956,CVE-2017-3768,2,can,VERB,MD,aux,O,O
3957,CVE-2017-3768,2,exhaust,VERB,VB,ROOT,O,O
3958,CVE-2017-3768,2,available,ADJ,JJ,amod,O,O
3959,CVE-2017-3768,2,system,NOUN,NN,compound,O,O
3960,CVE-2017-3768,2,memory,NOUN,NN,dobj,O,O
3961,CVE-2017-3768,2,which,DET,WDT,nsubj,O,O
3962,CVE-2017-3768,2,can,VERB,MD,aux,O,O
3963,CVE-2017-3768,2,cause,VERB,VB,relcl,O,O
3964,CVE-2017-3768,2,the,DET,DT,det,O,O
3965,CVE-2017-3768,2,IMM2,PROPN,NNP,nsubj,O,O
3966,CVE-2017-3768,2,to,PART,TO,aux,O,O
3967,CVE-2017-3768,2,reboot,VERB,VB,ccomp,O,O
3968,CVE-2017-3768,2,itself,PRON,PRP,dobj,O,O
3969,CVE-2017-3768,2,until,ADP,IN,mark,O,O
3970,CVE-2017-3768,2,the,DET,DT,det,O,O
3971,CVE-2017-3768,2,requests,NOUN,NNS,nsubj,O,O
3972,CVE-2017-3768,2,cease,VERB,VBP,advcl,O,O
3973,CVE-2017-3768,2,.,PUNCT,.,punct,O,O
3974,CVE-2017-4941,0,VMware,PROPN,NNP,compound,O,O
3975,CVE-2017-4941,0,ESXi,PROPN,NNP,nsubj,pn,pn
3976,CVE-2017-4941,0,(,PUNCT,-LRB-,punct,sp,sp
3977,CVE-2017-4941,0,6,NUM,CD,appos,vrs,vrs
3978,CVE-2017-4941,0,before,ADP,IN,prep,<,<
3979,CVE-2017-4941,0,ESXi600,PROPN,NNP,compound,update,update
3980,CVE-2017-4941,0,-,PUNCT,HYPH,punct,update,update
3981,CVE-2017-4941,0,201711101-SG,PROPN,NNP,pobj,update,update
3982,CVE-2017-4941,0,",",PUNCT,",",punct,sp,sp
3983,CVE-2017-4941,0,5.5,NUM,CD,nummod,vre,vre
3984,CVE-2017-4941,0,ESXi550,PROPN,NNP,compound,update,update
3985,CVE-2017-4941,0,-,PUNCT,HYPH,punct,update,update
3986,CVE-2017-4941,0,201709101-SG,PROPN,NNP,punct,update,update
3987,CVE-2017-4941,0,),PUNCT,-RRB-,punct,sp,sp
3988,CVE-2017-4941,0,",",PUNCT,",",punct,sp,sp
3989,CVE-2017-4941,0,Workstation,PROPN,NNP,conj,pn,pn
3990,CVE-2017-4941,0,(,PUNCT,-LRB-,punct,sp,sp
3991,CVE-2017-4941,0,12.x,PROPN,NNP,appos,vr,vr
3992,CVE-2017-4941,0,before,ADP,IN,prep,<,<
3993,CVE-2017-4941,0,12.5.8,PROPN,NNP,pobj,vre,vre
3994,CVE-2017-4941,0,),PUNCT,-RRB-,punct,sp,sp
3995,CVE-2017-4941,0,",",PUNCT,",",punct,sp,sp
3996,CVE-2017-4941,0,and,CCONJ,CC,cc,sp,sp
3997,CVE-2017-4941,0,Fusion,PROPN,NNP,conj,pn,pn
3998,CVE-2017-4941,0,(,PUNCT,-LRB-,punct,sp,sp
3999,CVE-2017-4941,0,8.x,NUM,CD,appos,vr,vr
4000,CVE-2017-4941,0,before,ADP,IN,prep,<,<
4001,CVE-2017-4941,0,8.5.9,NUM,CD,pobj,vre,vre
4002,CVE-2017-4941,0,),PUNCT,-RRB-,punct,sp,sp
4003,CVE-2017-4941,0,contain,VERB,VBP,ROOT,verb,verb
4004,CVE-2017-4941,0,a,DET,DT,det,O,O
4005,CVE-2017-4941,0,vulnerability,NOUN,NN,dobj,O,O
4006,CVE-2017-4941,0,that,DET,WDT,nsubj,O,O
4007,CVE-2017-4941,0,could,VERB,MD,aux,O,O
4008,CVE-2017-4941,0,allow,VERB,VB,relcl,O,O
4009,CVE-2017-4941,0,an,DET,DT,det,O,O
4010,CVE-2017-4941,0,authenticated,VERB,VBN,amod,O,O
4011,CVE-2017-4941,0,VNC,NOUN,NN,compound,O,O
4012,CVE-2017-4941,0,session,NOUN,NN,nsubj,O,O
4013,CVE-2017-4941,0,to,PART,TO,aux,O,O
4014,CVE-2017-4941,0,cause,VERB,VB,ccomp,O,O
4015,CVE-2017-4941,0,a,DET,DT,det,O,O
4016,CVE-2017-4941,0,stack,NOUN,NN,compound,O,O
4017,CVE-2017-4941,0,overflow,NOUN,NN,dobj,O,O
4018,CVE-2017-4941,0,via,ADP,IN,prep,O,O
4019,CVE-2017-4941,0,a,DET,DT,det,O,O
4020,CVE-2017-4941,0,specific,ADJ,JJ,amod,O,O
4021,CVE-2017-4941,0,set,NOUN,NN,pobj,O,O
4022,CVE-2017-4941,0,of,ADP,IN,prep,O,O
4023,CVE-2017-4941,0,VNC,PROPN,NNP,compound,O,O
4024,CVE-2017-4941,0,packets,NOUN,NNS,pobj,O,O
4025,CVE-2017-4941,0,.,PUNCT,.,punct,O,O
4026,CVE-2017-4941,1,Successful,ADJ,JJ,amod,O,O
4027,CVE-2017-4941,1,exploitation,NOUN,NN,nsubj,O,O
4028,CVE-2017-4941,1,of,ADP,IN,prep,O,O
4029,CVE-2017-4941,1,this,DET,DT,det,O,O
4030,CVE-2017-4941,1,issue,NOUN,NN,pobj,O,O
4031,CVE-2017-4941,1,could,VERB,MD,aux,O,O
4032,CVE-2017-4941,1,result,VERB,VB,ROOT,O,O
4033,CVE-2017-4941,1,in,ADP,IN,prep,O,O
4034,CVE-2017-4941,1,remote,ADJ,JJ,amod,O,O
4035,CVE-2017-4941,1,code,NOUN,NN,compound,O,O
4036,CVE-2017-4941,1,execution,NOUN,NN,pobj,O,O
4037,CVE-2017-4941,1,in,ADP,IN,prep,O,O
4038,CVE-2017-4941,1,a,DET,DT,det,O,O
4039,CVE-2017-4941,1,virtual,ADJ,JJ,amod,O,O
4040,CVE-2017-4941,1,machine,NOUN,NN,pobj,O,O
4041,CVE-2017-4941,1,via,ADP,IN,prep,O,O
4042,CVE-2017-4941,1,the,DET,DT,det,O,O
4043,CVE-2017-4941,1,authenticated,VERB,VBN,amod,O,O
4044,CVE-2017-4941,1,VNC,PROPN,NNP,compound,O,O
4045,CVE-2017-4941,1,session,NOUN,NN,pobj,O,O
4046,CVE-2017-4941,1,.,PUNCT,.,punct,O,O
4047,CVE-2017-4941,2,Note,NOUN,NN,ROOT,O,O
4048,CVE-2017-4941,2,:,PUNCT,:,punct,O,O
4049,CVE-2017-4941,3,In,ADP,IN,prep,O,O
4050,CVE-2017-4941,3,order,NOUN,NN,pobj,O,O
4051,CVE-2017-4941,3,for,ADP,IN,prep,O,O
4052,CVE-2017-4941,3,exploitation,NOUN,NN,pobj,O,O
4053,CVE-2017-4941,3,to,PART,TO,aux,O,O
4054,CVE-2017-4941,3,be,VERB,VB,acl,O,O
4055,CVE-2017-4941,3,possible,ADJ,JJ,acomp,O,O
4056,CVE-2017-4941,3,in,ADP,IN,prep,O,O
4057,CVE-2017-4941,3,ESXi,PROPN,NNP,pobj,O,O
4058,CVE-2017-4941,3,",",PUNCT,",",punct,O,O
4059,CVE-2017-4941,3,VNC,PROPN,NNP,nsubjpass,O,O
4060,CVE-2017-4941,3,must,VERB,MD,aux,O,O
4061,CVE-2017-4941,3,be,VERB,VB,auxpass,O,O
4062,CVE-2017-4941,3,manually,ADV,RB,advmod,O,O
4063,CVE-2017-4941,3,enabled,VERB,VBN,ROOT,O,O
4064,CVE-2017-4941,3,in,ADP,IN,prep,O,O
4065,CVE-2017-4941,3,a,DET,DT,det,O,O
4066,CVE-2017-4941,3,virtual,ADJ,JJ,amod,O,O
4067,CVE-2017-4941,3,machine,NOUN,NN,poss,O,O
4068,CVE-2017-4941,3,'s,PART,POS,case,O,O
4069,CVE-2017-4941,3,.vmx,PUNCT,.,nummod,O,O
4070,CVE-2017-4941,3,configuration,NOUN,NN,compound,O,O
4071,CVE-2017-4941,3,file,NOUN,NN,pobj,O,O
4072,CVE-2017-4941,3,.,PUNCT,.,punct,O,O
4073,CVE-2017-4941,4,In,ADP,IN,prep,O,O
4074,CVE-2017-4941,4,addition,NOUN,NN,pobj,O,O
4075,CVE-2017-4941,4,",",PUNCT,",",punct,O,O
4076,CVE-2017-4941,4,ESXi,NOUN,NNS,nsubjpass,O,O
4077,CVE-2017-4941,4,must,VERB,MD,aux,O,O
4078,CVE-2017-4941,4,be,VERB,VB,auxpass,O,O
4079,CVE-2017-4941,4,configured,VERB,VBN,ROOT,O,O
